zip_code,State_Name,city,avarege_income
28168,North Carolina,Vale,43957
28037,North Carolina,Denver,99612
28752,North Carolina,Marion,46414
28734,North Carolina,Franklin,50390
27840,North Carolina,Hamilton,40833
28205,North Carolina,Charlotte,40531
28215,North Carolina,Charlotte,40559
28205,North Carolina,Charlotte,47409
28212,North Carolina,Charlotte,46094
28205,North Carolina,Charlotte,24294
28801,North Carolina,Asheville,43098
28211,North Carolina,Charlotte,109566
28226,North Carolina,Charlotte,104821
28209,North Carolina,Charlotte,65586
28208,North Carolina,Charlotte,30628
28216,North Carolina,Charlotte,34773
28213,North Carolina,Charlotte,36482
28269,North Carolina,Charlotte,54016
28262,North Carolina,Charlotte,60782
28262,North Carolina,Charlotte,82543
28227,North Carolina,Charlotte,44841
28804,North Carolina,Asheville,90139
28277,North Carolina,Charlotte,100919
28277,North Carolina,Charlotte,66015
28277,North Carolina,Charlotte,111994
28278,North Carolina,Charlotte,99840
28273,North Carolina,Charlotte,72654
28078,North Carolina,Huntersville,80633
27253,North Carolina,Graham,69299
28078,North Carolina,Huntersville,128568
28031,North Carolina,Cornelius,80661
27356,North Carolina,Star,39776
28327,North Carolina,Carthage,54432
28803,North Carolina,Asheville,65949
28387,North Carolina,Southern Pines,44070
27804,North Carolina,Rocky Mount,57092
27807,North Carolina,Bailey,55964
28401,North Carolina,Wilmington,32764
28405,North Carolina,Wilmington,62569
28409,North Carolina,Wilmington,88135
28412,North Carolina,Wilmington,66635
27832,North Carolina,Gaston,41517
28445,North Carolina,Holly Ridge,74117
28546,North Carolina,Jacksonville,55604
28748,North Carolina,Leicester,58331
28546,North Carolina,Jacksonville,49924
27278,North Carolina,Hillsborough,77455
27516,North Carolina,Chapel Hill,36566
27514,North Carolina,Chapel Hill,132524
27909,North Carolina,Elizabeth City,42646
28443,North Carolina,Hampstead,61810
28457,North Carolina,Rocky Point,54104
27583,North Carolina,Timberlake,66083
27858,North Carolina,Greenville,45944
27858,North Carolina,Greenville,71645
28778,North Carolina,Swannanoa,57696
27834,North Carolina,Greenville,75460
28773,North Carolina,Saluda,59251
27205,North Carolina,Asheboro,63242
27350,North Carolina,Sophia,54483
28338,North Carolina,Ellerbe,47435
28345,North Carolina,Hamlet,37720
28360,North Carolina,Lumberton,53842
28360,North Carolina,Lumberton,68933
28364,North Carolina,Maxton,31459
27048,North Carolina,Stoneville,60331
28655,North Carolina,Morganton,40408
27320,North Carolina,Reidsville,56112
27292,North Carolina,Lexington,63221
28147,North Carolina,Salisbury,58318
28125,North Carolina,Mount Ulla,56907
28043,North Carolina,Forest City,28407
28385,North Carolina,Salemburg,40053
28352,North Carolina,Laurinburg,34108
28097,North Carolina,Locust,58208
27021,North Carolina,King,47699
27030,North Carolina,Mount Airy,66329
28612,North Carolina,Connelly Springs,43434
28676,North Carolina,State Road,68293
28781,North Carolina,Topton,55609
27925,North Carolina,Columbia,41337
28079,North Carolina,Indian Trail,91632
28110,North Carolina,Monroe,39696
28173,North Carolina,Waxhaw,92939
28173,North Carolina,Waxhaw,64643
27537,North Carolina,Henderson,39143
27603,North Carolina,Raleigh,60281
27610,North Carolina,Raleigh,46898
28083,North Carolina,Kannapolis,49024
27607,North Carolina,Raleigh,46025
27609,North Carolina,Raleigh,109168
27610,North Carolina,Raleigh,65717
27539,North Carolina,Apex,130200
27603,North Carolina,Raleigh,77334
27519,North Carolina,Cary,133018
27511,North Carolina,Cary,129157
27511,North Carolina,Cary,125322
27513,North Carolina,Cary,125635
27560,North Carolina,Morrisville,106140
28027,North Carolina,Concord,122422
27609,North Carolina,Raleigh,67015
27613,North Carolina,Raleigh,62429
27615,North Carolina,Raleigh,71139
27616,North Carolina,Raleigh,42790
27545,North Carolina,Knightdale,84976
27587,North Carolina,Wake Forest,94009
27551,North Carolina,Macon,65477
28679,North Carolina,Sugar Grove,56606
28604,North Carolina,Banner Elk,75720
28333,North Carolina,Dudley,39833
28027,North Carolina,Concord,51225
27534,North Carolina,Goldsboro,63420
28659,North Carolina,North Wilkesboro,47655
28669,North Carolina,Roaring River,46393
27893,North Carolina,Wilson,39162
27018,North Carolina,East Bend,51484
28714,North Carolina,Burnsville,44511
27217,North Carolina,Burlington,22498
27215,North Carolina,Burlington,44104
27215,North Carolina,Burlington,35938
27215,North Carolina,Burlington,18497
28025,North Carolina,Concord,110228
27253,North Carolina,Graham,62738
27258,North Carolina,Haw River,41517
27302,North Carolina,Mebane,81025
27217,North Carolina,Burlington,52368
27249,North Carolina,Gibsonville,98478
27349,North Carolina,Snow Camp,52843
27253,North Carolina,Graham,70229
28681,North Carolina,Taylorsville,54685
28678,North Carolina,Stony Point,39345
28623,North Carolina,Ennice,56161
28638,North Carolina,Hudson,54418
28091,North Carolina,Lilesville,41026
28170,North Carolina,Wadesboro,24144
28693,North Carolina,Warrensville,45055
28640,North Carolina,Jefferson,43527
28640,North Carolina,Jefferson,45072
28657,North Carolina,Newland,70997
27217,North Carolina,Burlington,50613
27865,North Carolina,Pinetown,53774
27899,North Carolina,Washington,58871
27865,North Carolina,Pinetown,44743
27817,North Carolina,Chocowinity,57229
28601,North Carolina,Hickory,41981
27805,North Carolina,Aulander,48201
27983,North Carolina,Windsor,42053
28392,North Carolina,Tar Heel,30268
28320,North Carolina,Bladenboro,51185
28433,North Carolina,Clarkton,42854
28451,North Carolina,Leland,52803
28461,North Carolina,Southport,54210
28461,North Carolina,Southport,119270
28461,North Carolina,Southport,94679
28459,North Carolina,Shallotte,38747
28516,North Carolina,Beaufort,55510
28420,North Carolina,Ash,49005
28420,North Carolina,Ash,55037
28459,North Carolina,Shallotte,65260
28479,North Carolina,Winnabow,41702
28801,North Carolina,Asheville,45228
28803,North Carolina,Asheville,40947
28806,North Carolina,Asheville,89088
28806,North Carolina,Asheville,46436
28805,North Carolina,Asheville,85326
28803,North Carolina,Asheville,50576
28570,North Carolina,Newport,101052
28704,North Carolina,Arden,85641
28031,North Carolina,Cornelius,39764
28715,North Carolina,Candler,34003
28748,North Carolina,Leicester,42396
28806,North Carolina,Asheville,47784
28787,North Carolina,Weaverville,67093
28778,North Carolina,Swannanoa,43891
28778,North Carolina,Swannanoa,58819
28730,North Carolina,Fairview,77301
28655,North Carolina,Morganton,58530
28584,North Carolina,Cape Carteret,76948
28655,North Carolina,Morganton,56205
28655,North Carolina,Morganton,53046
28612,North Carolina,Connelly Springs,33571
28612,North Carolina,Connelly Springs,45638
28655,North Carolina,Morganton,45386
28025,North Carolina,Concord,62001
28083,North Carolina,Kannapolis,37858
28081,North Carolina,Kannapolis,72323
28075,North Carolina,Harrisburg,94798
28025,North Carolina,Concord,76519
28511,North Carolina,Atlantic,0
28025,North Carolina,Concord,50276
28025,North Carolina,Concord,74016
28027,North Carolina,Concord,79859
28027,North Carolina,Concord,118534
28645,North Carolina,Lenoir,17777
28645,North Carolina,Lenoir,34628
28638,North Carolina,Hudson,61754
28645,North Carolina,Lenoir,52118
28645,North Carolina,Lenoir,41057
28630,North Carolina,Granite Falls,98107
28613,North Carolina,Conover,63522
28638,North Carolina,Hudson,52724
28579,North Carolina,Smyrna,57122
28516,North Carolina,Beaufort,55510
28557,North Carolina,Morehead City,38777
28570,North Carolina,Newport,101052
28570,North Carolina,Newport,56227
28570,North Carolina,Newport,68510
28557,North Carolina,Morehead City,79021
27379,North Carolina,Yanceyville,47304
27379,North Carolina,Yanceyville,46210
28601,North Carolina,Hickory,100282
28610,North Carolina,Claremont,57291
28613,North Carolina,Conover,47436
28613,North Carolina,Conover,42124
28601,North Carolina,Hickory,124152
28602,North Carolina,Hickory,32342
28658,North Carolina,Newton,50350
28658,North Carolina,Newton,44857
28650,North Carolina,Maiden,44702
28650,North Carolina,Maiden,56460
28658,North Carolina,Newton,53792
28658,North Carolina,Newton,59927
27312,North Carolina,Pittsboro,70071
27344,North Carolina,Siler City,41391
27559,North Carolina,Moncure,80103
28901,North Carolina,Andrews,39213
28906,North Carolina,Murphy,52143
27932,North Carolina,Edenton,63292
27932,North Carolina,Edenton,62035
28020,North Carolina,Casar,44563
28150,North Carolina,Shelby,42316
28086,North Carolina,Kings Mountain,42295
27517,North Carolina,Chapel Hill,99561
28073,North Carolina,Grover,46854
28150,North Carolina,Shelby,36362
28150,North Carolina,Shelby,21513
28152,North Carolina,Shelby,49217
28152,North Carolina,Shelby,39617
28450,North Carolina,Lake Waccamaw,48384
28430,North Carolina,Cerro Gordo,51110
28472,North Carolina,Whiteville,45335
28472,North Carolina,Whiteville,43821
28472,North Carolina,Whiteville,67131
27517,North Carolina,Chapel Hill,94237
28586,North Carolina,Vanceboro,47068
28562,North Carolina,New Bern,56752
28562,North Carolina,New Bern,47088
28560,North Carolina,New Bern,24730
28562,North Carolina,New Bern,55214
28532,North Carolina,Havelock,43563
27253,North Carolina,Graham,64604
28306,North Carolina,Fayetteville,33422
28303,North Carolina,Fayetteville,70121
28303,North Carolina,Fayetteville,57632
28301,North Carolina,Fayetteville,38073
27932,North Carolina,Edenton,49634
28348,North Carolina,Hope Mills,64148
28304,North Carolina,Fayetteville,48584
28314,North Carolina,Fayetteville,64028
28303,North Carolina,Fayetteville,22094
28311,North Carolina,Fayetteville,73042
28312,North Carolina,Eastover,47949
28382,North Carolina,Roseboro,50363
28306,North Carolina,Fayetteville,66100
28306,North Carolina,Fayetteville,97797
28304,North Carolina,Fayetteville,74755
28086,North Carolina,Kings Mountain,51356
28303,North Carolina,Fayetteville,52065
28304,North Carolina,Fayetteville,44226
28314,North Carolina,Fayetteville,61289
28307,North Carolina,Ft Bragg,34597
28390,North Carolina,Spring Lake,42390
28303,North Carolina,Fayetteville,0
27917,North Carolina,Barco,48040
27949,North Carolina,Kitty Hawk,68262
27948,North Carolina,Kill Devil Hills,41796
27954,North Carolina,Manteo,0
28150,North Carolina,Shelby,60050
27262,North Carolina,High Point,39063
27295,North Carolina,Lexington,71730
27295,North Carolina,Lexington,42666
27360,North Carolina,Thomasville,79833
27360,North Carolina,Thomasville,34497
27360,North Carolina,Thomasville,66776
27292,North Carolina,Lexington,31837
27292,North Carolina,Lexington,40099
27295,North Carolina,Lexington,56872
27292,North Carolina,Lexington,68640
28442,North Carolina,Hallsboro,40084
27239,North Carolina,Denton,59574
27028,North Carolina,Mocksville,47694
27006,North Carolina,Advance,96650
27014,North Carolina,Cooleemee,66831
28398,North Carolina,Warsaw,38881
28518,North Carolina,Beulaville,51912
28464,North Carolina,Teachey,41633
27701,North Carolina,Durham,40798
27705,North Carolina,Durham,90679
27707,North Carolina,Durham,39969
28560,North Carolina,New Bern,65618
27703,North Carolina,Durham,32498
27710,North Carolina,Durham,16761
27712,North Carolina,Durham,77440
27710,North Carolina,Durham,71619
27704,North Carolina,Durham,51757
27703,North Carolina,Durham,44509
27703,North Carolina,Durham,100495
27707,North Carolina,Durham,50391
27707,North Carolina,Durham,44035
27713,North Carolina,Durham,133427
28560,North Carolina,New Bern,57297
27713,North Carolina,Durham,73502
27709,North Carolina,Rtp,57301
27801,North Carolina,Rocky Mount,27312
27801,North Carolina,Rocky Mount,45362
27886,North Carolina,Tarboro,42749
27886,North Carolina,Tarboro,48376
27217,North Carolina,Burlington,40537
27864,North Carolina,Pinetops,53404
27105,North Carolina,Winston Salem,31835
27101,North Carolina,Winston-salem,0
27101,North Carolina,Winston Salem,55167
28532,North Carolina,Havelock,69656
27105,North Carolina,Winston-salem,34120
27105,North Carolina,Winston-salem,23926
27101,North Carolina,Winston Salem,39759
27103,North Carolina,Winston Salem,79476
27106,North Carolina,Winston Salem,89363
27105,North Carolina,Winston Salem,35436
27106,North Carolina,Winston-salem,65861
27106,North Carolina,Winston Salem,60304
27051,North Carolina,Walkertown,52051
27284,North Carolina,Kernersville,88136
28301,North Carolina,Fayetteville,38860
27284,North Carolina,Kernersville,92923
27284,North Carolina,Kernersville,76664
27284,North Carolina,Kernersville,66466
27107,North Carolina,Winston Salem,34515
27127,North Carolina,Winston Salem,50138
27127,North Carolina,Winston-salem,51746
27104,North Carolina,Winston Salem,32584
27106,North Carolina,Winston Salem,107945
27023,North Carolina,Lewisville,101529
27023,North Carolina,Lewisville,94157
28304,North Carolina,Fayetteville,44040
27012,North Carolina,Clemmons,89708
27549,North Carolina,Louisburg,44040
27525,North Carolina,Franklinton,52092
27549,North Carolina,Louisburg,67089
28120,North Carolina,Mt. Holly,52412
28164,North Carolina,Stanley,39585
28016,North Carolina,Bessemer City,49269
28021,North Carolina,Cherryville,56959
28054,North Carolina,Gastonia,36631
28120,North Carolina,Mount Holly,35128
28311,North Carolina,Fayetteville,62750
28098,North Carolina,Lowell,48600
28052,North Carolina,Gastonia,56232
28052,North Carolina,Gastonia,66062
28052,North Carolina,Gastonia,15338
28101,North Carolina,Mcadenville,47795
28012,North Carolina,Belmont,63151
28623,North Carolina,Ennice,50758
28032,North Carolina,Cramerton,69510
28054,North Carolina,Gastonia,80934
28052,North Carolina,Gastonia,25595
28052,North Carolina,Gastonia,41568
28348,North Carolina,Hope Mills,56328
28056,North Carolina,Gastonia,54252
28164,North Carolina,Stanley,39074
27937,North Carolina,Gates,53268
27582,North Carolina,Stovall,60840
27565,North Carolina,Oxford,53784
27522,North Carolina,Creedmoor,66500
27509,North Carolina,Butner,48250
28580,North Carolina,Snow Hill,38325
27405,North Carolina,Greensboro,27719
27408,North Carolina,Greensboro,51189
28304,North Carolina,Fayetteville,44806
27412,North Carolina,Greensboro,35944
27401,North Carolina,Greensboro,28471
27406,North Carolina,Greensboro,50558
27403,North Carolina,Greensboro,32248
27405,North Carolina,Greensboro,44590
27408,North Carolina,Greensboro,46529
27407,North Carolina,Greensboro,44482
27407,North Carolina,Greensboro,28693
27407,North Carolina,Greensboro,45274
27405,North Carolina,Greensboro,27152
28307,North Carolina,Ft Bragg,93860
27262,North Carolina,High Point,33584
27260,North Carolina,High Point,37166
27262,North Carolina,High Point,37654
27262,North Carolina,High Point,61646
27265,North Carolina,High Point,45625
27214,North Carolina,Browns Summit,56615
27301,North Carolina,Mcleansville,51821
27455,North Carolina,Greensboro,70847
27455,North Carolina,Greensboro,105163
27409,North Carolina,Greensboro,137903
27950,North Carolina,Knotts Island,64137
27410,North Carolina,Greensboro,81394
27410,North Carolina,Greensboro,29004
27265,North Carolina,High Point,71302
27265,North Carolina,High Point,99334
27407,North Carolina,Greensboro,53376
27406,North Carolina,Greensboro,57420
27406,North Carolina,Greensboro,76380
27839,North Carolina,Halifax,43895
27870,North Carolina,Roanoke Rapids,40343
27870,North Carolina,Roanoke Rapids,31268
